    0.389435E+0000  0.158741E-0001  0.335721E+0000  0.573960E+0000  0.165048E+0000  0.961786E-0001  0.286790E+0001  0.258475E+0001
    0.394617E+0000  0.158326E-0001  0.333763E+0000  0.573035E+0000  0.165482E+0000  0.956755E-0001  0.283455E+0001  0.255315E+0001
    0.399796E+0000  0.157916E-0001  0.331839E+0000  0.572113E+0000  0.165911E+0000  0.951812E-0001  0.280197E+0001  0.252229E+0001
    0.404972E+0000  0.157513E-0001  0.329950E+0000  0.571193E+0000  0.166335E+0000  0.946960E-0001  0.277015E+0001  0.249215E+0001
    0.410146E+0000  0.157116E-0001  0.328093E+0000  0.570276E+0000  0.166756E+0000  0.942195E-0001  0.273905E+0001  0.246270E+0001
    0.415318E+0000  0.156726E-0001  0.326268E+0000  0.569362E+0000  0.167171E+0000  0.937520E-0001  0.270867E+0001  0.243391E+0001
    0.420490E+0000  0.156342E-0001  0.324473E+0000  0.568453E+0000  0.167581E+0000  0.932931E-0001  0.267896E+0001  0.240575E+0001
    0.425661E+0000  0.155964E-0001  0.322709E+0000  0.567547E+0000  0.167987E+0000  0.928430E-0001  0.264990E+0001  0.237819E+0001
    0.430833E+0000  0.155593E-0001  0.320974E+0000  0.566646E+0000  0.168388E+0000  0.924018E-0001  0.262148E+0001  0.235121E+0001
    0.436005E+0000  0.155229E-0001  0.319268E+0000  0.565751E+0000  0.168783E+0000  0.919695E-0001  0.259369E+0001  0.232479E+0001
    0.441178E+0000  0.154871E-0001  0.317590E+0000  0.564862E+0000  0.169173E+0000  0.915462E-0001  0.256649E+0001  0.229890E+0001
    0.446352E+0000  0.154520E-0001  0.315939E+0000  0.563980E+0000  0.169557E+0000  0.911317E-0001  0.253988E+0001  0.227354E+0001
    0.451527E+0000  0.154176E-0001  0.314315E+0000  0.563103E+0000  0.169936E+0000  0.907259E-0001  0.251384E+0001  0.224867E+0001
    0.456703E+0000  0.153838E-0001  0.312716E+0000  0.562232E+0000  0.170309E+0000  0.903287E-0001  0.248834E+0001  0.222427E+0001
    0.461881E+0000  0.153506E-0001  0.311143E+0000  0.561367E+0000  0.170677E+0000  0.899398E-0001  0.246337E+0001  0.220035E+0001
    0.467060E+0000  0.153181E-0001  0.309596E+0000  0.560508E+0000  0.171039E+0000  0.895592E-0001  0.243892E+0001  0.217689E+0001
    0.472240E+0000  0.152862E-0001  0.308073E+0000  0.559653E+0000  0.171396E+0000  0.891866E-0001  0.241498E+0001  0.215388E+0001
    0.477422E+0000  0.152549E-0001  0.306574E+0000  0.558804E+0000  0.171748E+0000  0.888216E-0001  0.239154E+0001  0.213131E+0001
    0.482606E+0000  0.152242E-0001  0.305097E+0000  0.557958E+0000  0.172095E+0000  0.884638E-0001  0.236856E+0001  0.210917E+0001
    0.487791E+0000  0.151939E-0001  0.303643E+0000  0.557116E+0000  0.172437E+0000  0.881129E-0001  0.234604E+0001  0.208744E+0001
    0.492977E+0000  0.151643E-0001  0.302212E+0000  0.556278E+0000  0.172775E+0000  0.877690E-0001  0.232398E+0001  0.206613E+0001
    0.498166E+0000  0.151351E-0001  0.300805E+0000  0.555444E+0000  0.173107E+0000  0.874319E-0001  0.230238E+0001  0.204525E+0001
    0.503355E+0000  0.151065E-0001  0.299419E+0000  0.554614E+0000  0.173436E+0000  0.871013E-0001  0.228122E+0001  0.202478E+0001
    0.508547E+0000  0.150783E-0001  0.298056E+0000  0.553788E+0000  0.173759E+0000  0.867770E-0001  0.226050E+0001  0.200471E+0001
    0.513740E+0000  0.150507E-0001  0.296714E+0000  0.552965E+0000  0.174079E+0000  0.864588E-0001  0.224019E+0001  0.198504E+0001
    0.518934E+0000  0.150234E-0001  0.295394E+0000  0.552147E+0000  0.174394E+0000  0.861465E-0001  0.222029E+0001  0.196575E+0001
    0.524130E+0000  0.149967E-0001  0.294095E+0000  0.551333E+0000  0.174705E+0000  0.858403E-0001  0.220081E+0001  0.194685E+0001
    0.529323E+0000  0.149705E-0001  0.292818E+0000  0.550525E+0000  0.175011E+0000  0.855401E-0001  0.218174E+0001  0.192834E+0001
    0.534516E+0000  0.149447E-0001  0.291562E+0000  0.549722E+0000  0.175313E+0000  0.852460E-0001  0.216307E+0001  0.191021E+0001
    0.539708E+0000  0.149195E-0001  0.290329E+0000  0.548926E+0000  0.175610E+0000  0.849580E-0001  0.214480E+0001  0.189246E+0001
    0.544898E+0000  0.148947E-0001  0.289116E+0000  0.548137E+0000  0.175902E+0000  0.846762E-0001  0.212693E+0001  0.187507E+0001
    0.550088E+0000  0.148704E-0001  0.287925E+0000  0.547357E+0000  0.176189E+0000  0.844005E-0001  0.210943E+0001  0.185804E+0001
    0.555277E+0000  0.148467E-0001  0.286754E+0000  0.546584E+0000  0.176471E+0000  0.841310E-0001  0.209231E+0001  0.184134E+0001
    0.560467E+0000  0.148234E-0001  0.285603E+0000  0.545821E+0000  0.176748E+0000  0.838677E-0001  0.207555E+0001  0.182497E+0001
    0.565656E+0000  0.148006E-0001  0.284472E+0000  0.545067E+0000  0.177019E+0000  0.836104E-0001  0.205914E+0001  0.180892E+0001
    0.570845E+0000  0.147784E-0001  0.283358E+0000  0.544323E+0000  0.177286E+0000  0.833588E-0001  0.204305E+0001  0.179315E+0001
    0.576035E+0000  0.147565E-0001  0.282261E+0000  0.543587E+0000  0.177548E+0000  0.831127E-0001  0.202726E+0001  0.177766E+0001
    0.581224E+0000  0.147352E-0001  0.281181E+0000  0.542861E+0000  0.177806E+0000  0.828721E-0001  0.201177E+0001  0.176243E+0001
